pillar_x,upperH,lowerY,bird_x,bird_y,action
576,484,718,200,470,glide
573,484,718,200,473,glide
570,484,718,200,476,glide
567,484,718,200,479,glide
564,484,718,200,482,glide
561,484,718,200,485,glide
558,484,718,200,488,glide
555,484,718,200,491,glide
552,484,718,200,494,glide
549,484,718,200,497,glide
546,484,718,200,500,glide
543,484,718,200,503,flap
540,484,718,200,500,flap
537,484,718,200,497,flap
534,484,718,200,494,flap
531,484,718,200,491,flap
528,484,718,200,488,flap
525,484,718,200,485,flap
522,484,718,200,482,flap
519,484,718,200,479,flap
516,484,718,200,476,flap
513,484,718,200,473,flap
510,484,718,200,470,flap
507,484,718,200,467,flap
504,484,718,200,464,glide
501,484,718,200,467,glide
498,484,718,200,470,glide
495,484,718,200,473,glide
492,484,718,200,476,glide
489,484,718,200,479,glide
486,484,718,200,482,glide
483,484,718,200,485,glide
480,484,718,200,488,glide
477,484,718,200,491,glide
474,484,718,200,494,glide
471,484,718,200,497,glide
468,484,718,200,500,flap
465,484,718,200,497,flap
462,484,718,200,494,flap
459,484,718,200,491,flap
456,484,718,200,488,flap
453,484,718,200,485,flap
450,484,718,200,482,flap
447,484,718,200,479,flap
444,484,718,200,476,flap
441,484,718,200,473,flap
438,484,718,200,470,flap
435,484,718,200,467,flap
432,484,718,200,464,flap
429,484,718,200,461,flap
426,484,718,200,458,flap
423,484,718,200,455,glide
420,484,718,200,458,glide
417,484,718,200,461,glide
414,484,718,200,464,glide
411,484,718,200,467,glide
408,484,718,200,470,glide
405,484,718,200,473,glide
402,484,718,200,476,glide
399,484,718,200,479,glide
396,484,718,200,482,glide
393,484,718,200,485,glide
390,484,718,200,488,glide
387,484,718,200,491,glide
384,484,718,200,494,glide
381,484,718,200,497,glide
378,484,718,200,500,glide
375,484,718,200,503,glide
372,484,718,200,506,glide
369,484,718,200,509,glide
366,484,718,200,512,glide
363,484,718,200,515,glide
360,484,718,200,518,glide
357,484,718,200,521,glide
354,484,718,200,524,glide
351,484,718,200,527,glide
348,484,718,200,530,flap
345,484,718,200,527,flap
342,484,718,200,524,flap
339,484,718,200,521,flap
336,484,718,200,518,flap
333,484,718,200,515,flap
330,484,718,200,512,flap
327,484,718,200,509,flap
324,484,718,200,506,flap
321,484,718,200,503,flap
318,484,718,200,500,flap
315,484,718,200,497,flap
312,484,718,200,494,flap
309,484,718,200,491,flap
306,484,718,200,488,flap
303,484,718,200,485,flap
300,484,718,200,482,flap
297,484,718,200,479,flap
294,484,718,200,476,glide
291,484,718,200,479,glide
288,484,718,200,482,glide
285,484,718,200,485,glide
282,484,718,200,488,glide
279,484,718,200,491,glide
276,484,718,200,494,glide
273,484,718,200,497,glide
270,484,718,200,500,glide
267,484,718,200,503,glide
264,484,718,200,506,glide
261,484,718,200,509,glide
258,484,718,200,512,glide
255,484,718,200,515,glide
252,484,718,200,518,glide
249,484,718,200,521,glide
246,484,718,200,524,glide
243,484,718,200,527,glide
240,484,718,200,530,glide
237,484,718,200,533,glide
234,484,718,200,536,glide
231,484,718,200,539,glide
228,484,718,200,542,glide
225,484,718,200,545,glide
222,484,718,200,548,glide
219,484,718,200,551,glide
216,484,718,200,554,glide
213,484,718,200,557,glide
210,484,718,200,560,glide
207,484,718,200,563,flap
204,484,718,200,560,flap
201,484,718,200,557,flap
798,220,721,200,554,flap
795,220,721,200,551,flap
792,220,721,200,548,flap
789,220,721,200,545,flap
786,220,721,200,542,flap
783,220,721,200,539,flap
780,220,721,200,536,flap
777,220,721,200,533,flap
774,220,721,200,530,flap
771,220,721,200,527,flap
768,220,721,200,524,flap
765,220,721,200,521,flap
762,220,721,200,518,flap
759,220,721,200,515,flap
756,220,721,200,512,glide
753,220,721,200,515,glide
750,220,721,200,518,glide
747,220,721,200,521,glide
744,220,721,200,524,glide
741,220,721,200,527,glide
738,220,721,200,530,glide
735,220,721,200,533,glide
732,220,721,200,536,glide
729,220,721,200,539,glide
726,220,721,200,542,glide
723,220,721,200,545,glide
720,220,721,200,548,glide
717,220,721,200,551,glide
714,220,721,200,554,glide
711,220,721,200,557,glide
708,220,721,200,560,glide
705,220,721,200,563,glide
702,220,721,200,566,flap
699,220,721,200,563,flap
696,220,721,200,560,flap
693,220,721,200,557,flap
690,220,721,200,554,flap
687,220,721,200,551,flap
684,220,721,200,548,flap
681,220,721,200,545,flap
678,220,721,200,542,flap
675,220,721,200,539,flap
672,220,721,200,536,flap
669,220,721,200,533,flap
666,220,721,200,530,flap
663,220,721,200,527,glide
660,220,721,200,530,glide
657,220,721,200,533,glide
654,220,721,200,536,glide
651,220,721,200,539,glide
648,220,721,200,542,glide
645,220,721,200,545,glide
642,220,721,200,548,glide
639,220,721,200,551,flap
636,220,721,200,548,flap
633,220,721,200,545,flap
630,220,721,200,542,flap
627,220,721,200,539,flap
624,220,721,200,536,flap
621,220,721,200,533,flap
618,220,721,200,530,flap
615,220,721,200,527,flap
612,220,721,200,524,flap
609,220,721,200,521,flap
606,220,721,200,518,flap
603,220,721,200,515,flap
600,220,721,200,512,flap
597,220,721,200,509,flap
594,220,721,200,506,flap
591,220,721,200,503,flap
588,220,721,200,500,flap
585,220,721,200,497,flap
582,220,721,200,494,flap
579,220,721,200,491,flap
576,220,721,200,488,flap
573,220,721,200,485,flap
570,220,721,200,482,flap
567,220,721,200,479,flap
564,220,721,200,476,flap
561,220,721,200,473,flap
558,220,721,200,470,flap
555,220,721,200,467,flap
552,220,721,200,464,flap
549,220,721,200,461,flap
546,220,721,200,458,flap
543,220,721,200,455,flap
540,220,721,200,452,flap
537,220,721,200,449,flap
534,220,721,200,446,flap
531,220,721,200,443,flap
528,220,721,200,440,flap
525,220,721,200,437,flap
522,220,721,200,434,flap
519,220,721,200,431,flap
516,220,721,200,428,flap
513,220,721,200,425,flap
510,220,721,200,422,flap
507,220,721,200,419,flap
504,220,721,200,416,flap
501,220,721,200,413,flap
498,220,721,200,410,flap
495,220,721,200,407,flap
492,220,721,200,404,flap
489,220,721,200,401,flap
486,220,721,200,398,flap
483,220,721,200,395,flap
480,220,721,200,392,flap
477,220,721,200,389,flap
474,220,721,200,386,flap
471,220,721,200,383,flap
468,220,721,200,380,flap
465,220,721,200,377,flap
462,220,721,200,374,flap
459,220,721,200,371,glide
456,220,721,200,374,glide
453,220,721,200,377,glide
450,220,721,200,380,glide
447,220,721,200,383,glide
444,220,721,200,386,glide
441,220,721,200,389,glide
438,220,721,200,392,glide
435,220,721,200,395,glide
432,220,721,200,398,glide
429,220,721,200,401,glide
426,220,721,200,404,glide
423,220,721,200,407,glide
420,220,721,200,410,glide
417,220,721,200,413,glide
414,220,721,200,416,glide
411,220,721,200,419,glide
408,220,721,200,422,glide
405,220,721,200,425,glide
402,220,721,200,428,glide
399,220,721,200,431,glide
396,220,721,200,434,glide
393,220,721,200,437,glide
390,220,721,200,440,glide
387,220,721,200,443,glide
384,220,721,200,446,glide
381,220,721,200,449,glide
378,220,721,200,452,glide
375,220,721,200,455,flap
372,220,721,200,452,flap
369,220,721,200,449,flap
366,220,721,200,446,flap
363,220,721,200,443,flap
360,220,721,200,440,flap
357,220,721,200,437,flap
354,220,721,200,434,flap
351,220,721,200,431,flap
348,220,721,200,428,flap
345,220,721,200,425,flap
342,220,721,200,422,flap
339,220,721,200,419,flap
336,220,721,200,416,flap
333,220,721,200,413,flap
330,220,721,200,410,glide
327,220,721,200,413,glide
324,220,721,200,416,glide
321,220,721,200,419,glide
318,220,721,200,422,glide
315,220,721,200,425,glide
312,220,721,200,428,glide
309,220,721,200,431,glide
306,220,721,200,434,glide
303,220,721,200,437,glide
300,220,721,200,440,glide
297,220,721,200,443,flap
294,220,721,200,440,flap
291,220,721,200,437,flap
288,220,721,200,434,flap
285,220,721,200,431,flap
282,220,721,200,428,flap
279,220,721,200,425,flap
276,220,721,200,422,flap
273,220,721,200,419,flap
270,220,721,200,416,flap
267,220,721,200,413,flap
264,220,721,200,410,flap
261,220,721,200,407,glide
258,220,721,200,410,glide
255,220,721,200,413,glide
252,220,721,200,416,glide
249,220,721,200,419,glide
246,220,721,200,422,glide
243,220,721,200,425,glide
240,220,721,200,428,glide
237,220,721,200,431,flap
234,220,721,200,428,flap
231,220,721,200,425,flap
228,220,721,200,422,flap
225,220,721,200,419,flap
222,220,721,200,416,flap
219,220,721,200,413,flap
216,220,721,200,410,flap
213,220,721,200,407,flap
210,220,721,200,404,flap
207,220,721,200,401,flap
204,220,721,200,398,flap
201,220,721,200,395,glide
798,141,593,200,398,glide
795,141,593,200,401,glide
792,141,593,200,404,glide
789,141,593,200,407,glide
786,141,593,200,410,glide
783,141,593,200,413,glide
780,141,593,200,416,flap
777,141,593,200,413,flap
774,141,593,200,410,flap
771,141,593,200,407,flap
768,141,593,200,404,flap
765,141,593,200,401,flap
762,141,593,200,398,flap
759,141,593,200,395,flap
756,141,593,200,392,flap
753,141,593,200,389,flap
750,141,593,200,386,flap
747,141,593,200,383,flap
744,141,593,200,380,flap
741,141,593,200,377,flap
738,141,593,200,374,glide
735,141,593,200,377,glide
732,141,593,200,380,glide
729,141,593,200,383,glide
726,141,593,200,386,glide
723,141,593,200,389,glide
720,141,593,200,392,flap
717,141,593,200,389,flap
714,141,593,200,386,flap
711,141,593,200,383,flap
708,141,593,200,380,flap
705,141,593,200,377,flap
702,141,593,200,374,flap
699,141,593,200,371,flap
696,141,593,200,368,flap
693,141,593,200,365,flap
690,141,593,200,362,flap
687,141,593,200,359,flap
684,141,593,200,356,flap
681,141,593,200,353,flap
678,141,593,200,350,glide
675,141,593,200,353,glide
672,141,593,200,356,glide
669,141,593,200,359,glide
666,141,593,200,362,glide
663,141,593,200,365,glide
660,141,593,200,368,flap
657,141,593,200,365,flap
654,141,593,200,362,flap
651,141,593,200,359,flap
648,141,593,200,356,flap
645,141,593,200,353,flap
642,141,593,200,350,flap
639,141,593,200,347,flap
636,141,593,200,344,flap
633,141,593,200,341,flap
630,141,593,200,338,flap
627,141,593,200,335,flap
624,141,593,200,332,flap
621,141,593,200,329,glide
618,141,593,200,332,glide
615,141,593,200,335,glide
612,141,593,200,338,glide
609,141,593,200,341,glide
606,141,593,200,344,glide
603,141,593,200,347,flap
600,141,593,200,344,flap
597,141,593,200,341,flap
594,141,593,200,338,flap
591,141,593,200,335,flap
588,141,593,200,332,flap
585,141,593,200,329,flap
582,141,593,200,326,flap
579,141,593,200,323,flap
576,141,593,200,320,flap
573,141,593,200,317,flap
570,141,593,200,314,flap
567,141,593,200,311,flap
564,141,593,200,308,flap
561,141,593,200,305,flap
558,141,593,200,302,flap
555,141,593,200,299,flap
552,141,593,200,296,flap
549,141,593,200,293,flap
546,141,593,200,290,flap
543,141,593,200,287,flap
540,141,593,200,284,flap
537,141,593,200,281,flap
534,141,593,200,278,flap
531,141,593,200,275,flap
528,141,593,200,272,flap
525,141,593,200,269,flap
522,141,593,200,266,flap
519,141,593,200,263,flap
516,141,593,200,260,flap
513,141,593,200,257,flap
510,141,593,200,254,flap
507,141,593,200,251,glide
504,141,593,200,254,glide
501,141,593,200,257,glide
498,141,593,200,260,glide
495,141,593,200,263,glide
492,141,593,200,266,glide
489,141,593,200,269,flap
486,141,593,200,266,flap
483,141,593,200,263,flap
480,141,593,200,260,flap
477,141,593,200,257,flap
474,141,593,200,254,flap
471,141,593,200,251,flap
468,141,593,200,248,flap
465,141,593,200,245,flap
462,141,593,200,242,flap
459,141,593,200,239,glide
456,141,593,200,242,glide
453,141,593,200,245,glide
450,141,593,200,248,glide
447,141,593,200,251,glide
444,141,593,200,254,glide
441,141,593,200,257,glide
438,141,593,200,260,glide
435,141,593,200,263,glide
432,141,593,200,266,glide
429,141,593,200,269,glide
426,141,593,200,272,glide
423,141,593,200,275,glide
420,141,593,200,278,glide
417,141,593,200,281,glide
414,141,593,200,284,glide
411,141,593,200,287,glide
408,141,593,200,290,glide
405,141,593,200,293,glide
402,141,593,200,296,glide
399,141,593,200,299,glide
396,141,593,200,302,glide
393,141,593,200,305,glide
390,141,593,200,308,glide
387,141,593,200,311,glide
384,141,593,200,314,glide
381,141,593,200,317,glide
378,141,593,200,320,glide
375,141,593,200,323,glide
372,141,593,200,326,glide
369,141,593,200,329,glide
366,141,593,200,332,flap
363,141,593,200,329,flap
